id,alias
1619,JPM-D
1619,JPMorgan Chase Bank
1620,JPM-E
1621,JPM.W
1622,JPS
1623,JPW
1623,Nuveen Flexible
1623,Nuveen Flexible Investment
1624,JQC
1624,Nuveen Credit
1624,Nuveen Credit Strategies
1625,JRI
1625,Nuveen Real
1625,Nuveen Real Asset
1626,JRN
1626,Journal
1626,"Journal Communications,"
1626,"Journal Communications, Inc."
1627,JRO
1628,JSD
1628,Nuveen Short
1628,Nuveen Short Duration
1629,JTA
1630,JTD
1631,JTP
1632,JW.A
1633,JW.B
1634,JWN
1634,Nordstrom
1634,"Nordstrom, Inc."
1634,"Nordstrom, Inc. Common"
1635,K
1635,Kellogg
1635,Kellogg Company
1635,Kellogg Company Common
1636,KAI
1636,Kadant
1636,Kadant Inc
1636,Kadant Inc Common
1637,KAMN
1637,Kaman
1637,Kaman Corporation
1637,Kaman Corporation Common
1638,KAP
1638,KCAP
1638,"KCAP Financial,"
1638,"KCAP Financial, Inc."
1639,KAR
1639,KAR Auction
1639,"KAR Auction Services,"
1640,KATE
1640,Kate Spade
1640,Kate Spade &
1641,KB Financial
1641,KB Financial Group
1642,KBH
1642,KB Home
1642,KB Home Common
1643,"KBR, Inc."
1643,"KBR, Inc. Common"
1644,KCC
1644,Structured Products Corp.
1645,KCG
1645,"KCG Holdings,"
1645,"KCG Holdings, Inc."
1646,KED
1646,Kayne Anderson Energy
1647,KEF
1647,Korea Equity
1647,"Korea Equity Fund,"
1648,KEG
1648,Key Energy
1648,"Key Energy Services,"
1649,KEM
1649,Kemet
1649,Kemet Corporation
1649,Kemet Corporation New
1650,KEN.V
1650,Kenon
1650,Kenon Holdings
1650,Kenon Holdings Ltd.
1651,KEP
1651,Korea Electric
1651,Korea Electric Power
1652,KEX
1652,Kirby
1652,Kirby Corporation
1652,Kirby Corporation Common
1653,KeyCorp Common
1653,KeyCorp Common Stock
1654,KEY-G
1654,KeyCorp Non
1654,KeyCorp Non Cumulative
1655,KEYS
1655,Keysight
1655,Keysight Technologies
1655,Keysight Technologies Inc.
1656,KF
1656,"Korea Fund,"
1656,"Korea Fund, Inc."
1657,KFH
1658,KFI
1659,KFN-
1660,KFS
1660,Kingsway
1660,Kingsway Financial
1660,"Kingsway Financial Services,"
1661,KFY
1661,Korn/Ferry
1661,Korn/Ferry International
1661,Korn/Ferry International Common
1662,KGC
1662,Kinross
1662,Kinross Gold
1662,Kinross Gold Corporation
1663,KHI
1664,KIM
1665,KIM-H
1666,KIM-I
1667,KIM-J
1668,KIM-K
1669,KING
1669,King Digital
1669,King Digital Entertainment
1670,KIO
1670,KKR Income
1670,KKR Income Opportunities
1671,KKD
1671,Krispy Kreme
1671,"Krispy Kreme Doughnuts,"
1672,KKR
1672,KKR &
1672,KKR & Co.
1673,KMB
1673,Kimberly
1674,KMF
1674,Kayne Anderson Midstream
1675,KMG
1675,"KMG Chemicals,"
1675,"KMG Chemicals, Inc."
1676,KMI
1677,KMI.W
1678,KMM
1678,Deutsche
1678,Deutsche Multi
1679,KMPA
1679,Kemper Corporation 7.375%
1680,KMPR
1681,KMT
1681,Kennametal
1681,Kennametal Inc.
1681,Kennametal Inc. Common
1682,KMX
1682,CarMax
1682,CarMax Inc
1683,KN
1683,Knowles
1683,Knowles Corporation
1683,Knowles Corporation Common
1684,KND
1684,Kindred
1684,"Kindred Healthcare,"
1684,"Kindred Healthcare, Inc."
1685,KNL
1685,Knoll
1685,"Knoll, Inc."
1685,"Knoll, Inc. Common"
1686,KNM
1686,Konami
1686,Konami Corporation
1686,Konami Corporation American
1687,KNOP
1687,KNOT
1687,KNOT Offshore
1687,KNOT Offshore Partners
1688,KNX
1688,Knight
1688,"Knight Transportation,"
1688,"Knight Transportation, Inc."
1689,KO
1690,KODK
1691,KODK.A
1692,KODK.W
1693,KOF
1693,Coca Cola
1693,Coca Cola Femsa
1694,KOP
1694,Koppers
1694,Koppers Holdings
1694,Koppers Holdings Inc.
1695,KORS
1695,Michael
1695,Michael Kors
1695,Michael Kors Holdings
1696,KOS
1696,Kosmos
1696,Kosmos Energy
1696,Kosmos Energy Ltd.
1697,KR
1697,Kroger
1697,Kroger Company
1697,Kroger Company (The)
1698,KRA
1698,Kraton
1698,Kraton Performance
1698,"Kraton Performance Polymers,"
1699,KRC
1700,KRC-G
1701,KRC-H
1702,KRG
1703,KRG-A
1704,KRO
1704,Kronos
1704,Kronos Worldwide
1704,Kronos Worldwide Inc
1705,KS
1705,KapStone
1705,KapStone Paper
1705,KapStone Paper and
1706,KSM
1706,Deutsche Strategic Municiple
1707,KSS
1707,Kohl's
1707,Kohl's Corporation
1707,Kohl's Corporation Common
1708,KST
1708,Deutsche Strategic Income
1709,KSU
1710,KSU-
1711,KT
1711,KT Corporation
1711,KT Corporation Common
1712,KTF
1712,Deutsche Municiple
1712,Deutsche Municiple Income
1713,KTH
1713,Structures
1713,Structures Products
1713,Structures Products Cp
1714,KTN
1714,Structured Products Corp
1715,KTP
1715,Corts
1715,Corts 7.625
1715,Corts 7.625 Pfd
1716,KW
1717,KWN
1718,KWR
1718,Quaker
1718,Quaker Chemical
1718,Quaker Chemical Corporation
1719,KYE
1719,Kayne Anderson Total
1720,KYN
1721,KYN-E
1722,KYN-F
1723,KYN-G
1724,KYO
1724,Kyocera
1724,Kyocera Corporation
1724,Kyocera Corporation Common
1725,Loews
1725,Loews Corporation
1725,Loews Corporation Common
1726,LAD
1726,Lithia
1726,"Lithia Motors,"
1726,"Lithia Motors, Inc."
1727,LADR
1727,Ladder
1727,Ladder Capital
1727,Ladder Capital Corp
1728,Lentuo
1728,Lentuo International
1728,Lentuo International Inc.
1729,LAZ
1729,Lazard LTD.
1729,"Lazard LTD. Lazard,"
1730,LB
1730,"L Brands,"
1730,"L Brands, Inc."
1731,LBF
1731,Deutsche Global
1731,Deutsche Global High
1732,LC
1732,LendingClub
1732,LendingClub Corporation
1732,LendingClub Corporation Common
1733,LCI
1733,Lannett
1733,Lannett Co
1733,Lannett Co Inc
1734,LCM
1734,Advent/Claymore
1734,Advent/Claymore Enhanced
1734,Advent/Claymore Enhanced Growth
1735,LDF
1735,Latin American
1735,Latin American Discovery
1736,LDL
1736,Lydall
1736,"Lydall, Inc."
1736,"Lydall, Inc. Common"
1737,LDOS
1737,Leidos
1737,"Leidos Holdings,"
1737,"Leidos Holdings, Inc."
1738,LDP
1739,LDR
1739,Landauer
1739,"Landauer, Inc."
1739,"Landauer, Inc. Common"
1740,LEA
1740,Lear
1740,Lear Corporation
1740,Lear Corporation Common
1741,LEAF
1741,Springleaf
1741,"Springleaf Holdings,"
1741,"Springleaf Holdings, Inc."
1742,LEE
1742,"Lee Enterprises,"
1742,"Lee Enterprises, Incorporated"
1743,LEG
1743,Leggett
1743,Leggett &
1743,"Leggett & Platt,"
1744,LEJU
1744,Leju Holdings
1744,Leju Holdings Limited
1745,LEN
1746,LEN.B
1747,LEO
1747,"Dreyfus Strategic Municipals,"
1748,LEU
1748,Centrus
1748,Centrus Energy
1748,Centrus Energy Corp.
1749,LF
1749,Leapfrog
1749,Leapfrog Enterprises
1749,Leapfrog Enterprises Inc
1750,LFC
1750,China Life
1750,China Life Insurance
1751,LFL
1751,LATAM
1751,LATAM Airlines
1751,LATAM Airlines Group
1752,Laclede
1752,Laclede Gas
1752,Laclede Gas Company
1753,LGF
1753,Lions Gate
1753,Lions Gate Entertainment
1754,LGI
1754,Lazard Global
1754,Lazard Global Total
1755,LH
1755,Laboratory Corporation
1755,Laboratory Corporation of
1756,LHO
1757,LHO-H
1758,LHO-I
1759,LII
1759,"Lennox International,"
1759,"Lennox International, Inc."
1760,LITB
1760,LightInTheBox
1760,LightInTheBox Holding
1760,"LightInTheBox Holding Co.,"
1761,LL
1761,Lumber Liquidators
1761,"Lumber Liquidators Holdings,"
1762,LLL
1763,LLY
1763,Eli Lilly
1763,Eli Lilly and
1764,LM
1764,"Legg Mason,"
1764,"Legg Mason, Inc."
1765,LMT
1765,Lockheed
1765,Lockheed Martin
1765,Lockheed Martin Corporation
1766,LNC
1767,LNC.W
1768,LND
1768,Brasilagro
1768,Brasilagro Brazilian
1768,Brasilagro Brazilian Agric
1769,LNKD
1769,LinkedIn
1769,LinkedIn Corporation
1769,LinkedIn Corporation Class
1770,LNN
1770,Lindsay
1770,Lindsay Corporation
1770,Lindsay Corporation Common
1771,LNT
1771,Alliant Energy
1771,Alliant Energy Corporation
1772,LO
1772,Lorillard
1772,"Lorillard, Inc"
1772,"Lorillard, Inc Common"
1773,LOCK
1773,LifeLock
1773,"LifeLock, Inc."
1773,"LifeLock, Inc. Common"
1774,LOR
1774,Lazard World
1774,Lazard World Dividend
1775,LOW
1775,Lowe's
1775,"Lowe's Companies,"
1775,"Lowe's Companies, Inc."
1776,LPG
1776,Dorian
1776,Dorian LPG
1776,Dorian LPG Ltd.
1777,LPI
1777,Laredo
1777,"Laredo Petroleum,"
1777,"Laredo Petroleum, Inc."
1778,LPL
1778,LG Display
1778,"LG Display Co,"
1779,LPT
1779,Liberty Property
1779,Liberty Property Trust
1780,LPX
1780,Louisiana
1781,LQ
1781,La Quinta
1781,La Quinta Holdings
1782,LRE
1782,LRR
1782,"LRR Energy,"
1782,"LRR Energy, L.P."
1783,LRN
1783,K12
1783,K12 Inc
1783,K12 Inc Common
1784,LTC
1784,"LTC Properties,"
1784,"LTC Properties, Inc."
1785,LTM
1785,Life
1785,Life Time
1785,Life Time Fitness
1786,LUB
1786,Luby's
1786,"Luby's, Inc."
1786,"Luby's, Inc. Common"
1787,LUK
1787,Leucadia
1787,Leucadia National
1787,Leucadia National Corporation
1788,LUV
1788,Southwest Airlines
1788,Southwest Airlines Company
1789,LUX
1789,Luxottica
1789,"Luxottica Group,"
1789,"Luxottica Group, S.p.A."
1790,LVLT
1790,Level
1790,Level 3
1790,"Level 3 Communications,"
1791,LVS
1791,Las Vegas
1791,Las Vegas Sands
1792,LXFR
1792,Luxfer
1792,Luxfer Holdings
1792,Luxfer Holdings PLC
1793,LXFT
1793,Luxoft
1793,"Luxoft Holding,"
1793,"Luxoft Holding, Inc."
1794,LXK
1794,Lexmark
1794,"Lexmark International,"
1794,"Lexmark International, Inc."
1795,LXP
1796,LXP-C
1797,LXU
1797,LSB
1797,"LSB Industries,"
1797,"LSB Industries, Inc."
1798,LYB
1798,LyondellBasell
1798,LyondellBasell Industries
1798,LyondellBasell Industries NV
1799,LYG
1800,LYG-A
1801,LYV
1801,Live Nation
1801,"Live Nation Entertainment,"
1802,LZB
1803,M
1803,Macy's
1803,Macy's Inc
1803,Macy's Inc Common
1804,MA
1804,Mastercard
1804,Mastercard Incorporated
1804,Mastercard Incorporated Common
1805,MAA
1805,Mid
1806,MAC
1806,Macerich
1806,Macerich Company
1806,Macerich Company (The)
1807,MAIN
1808,MAN
1808,ManpowerGroup
1808,ManpowerGroup Common
1808,ManpowerGroup Common Stock
1809,MANU
1809,Manchester
1809,Manchester United
1809,Manchester United Ltd.
1810,MAS
1810,Masco
1810,Masco Corporation
1810,Masco Corporation Common
1811,MATX
1811,Matson
1811,"Matson, Inc."
1811,"Matson, Inc. Common"
1812,MAV
1813,MBI
1813,MBIA
1813,MBIA Inc.
1813,MBIA Inc. Common
1814,MBLY
1814,Mobileye
1814,Mobileye N.V.
1814,Mobileye N.V. Ordinary
1815,MBT
1815,Mobile
1815,Mobile TeleSystems
1815,Mobile TeleSystems OJSC
1816,MC
1816,Moelis
1816,Moelis &
1816,Moelis & Company
1817,MCA
1818,MCC
1819,MCD
1819,McDonald's
1819,McDonald's Corporation
1819,McDonald's Corporation Common
1820,MCI
1820,Babson Capital Corporate
1821,MCK
1821,McKesson
1821,McKesson Corporation
1821,McKesson Corporation Common
1822,MCN
1822,Madison Covered
1822,Madison Covered Call
1823,MCO
1823,Moody's
1823,Moody's Corporation
1823,Moody's Corporation Common
1824,MCP
1824,Molycorp
1824,"Molycorp, Inc"
1824,"Molycorp, Inc Common"
1825,MCQ
1826,MCR
1826,MFS Charter
1826,MFS Charter Income
1827,MCS
1827,Marcus Corporation
1827,Marcus Corporation (The)
1828,MCV
1829,MCY
1829,Mercury
1829,Mercury General
1829,Mercury General Corporation
1830,MD
1830,Mednax
1830,"Mednax, Inc."
1830,"Mednax, Inc. Common"
1831,MDC
1831,M.D.C.
1831,"M.D.C. Holdings,"
1831,"M.D.C. Holdings, Inc."
1832,MDLY
1832,Medley Management
1832,Medley Management Inc.
1833,MDP
1833,Meredith
1833,Meredith Corporation
1833,Meredith Corporation Common
1834,MDR
1834,McDermott
1834,"McDermott International,"
1834,"McDermott International, Inc."
1835,MDT
1835,Medtronic
1835,Medtronic Inc.
1835,Medtronic Inc. Common
1836,MDU
1836,MDU Resources
1836,"MDU Resources Group,"
1837,MED
1837,MEDIFAST
1837,MEDIFAST INC
1837,MEDIFAST INC Common
1838,MEG
1838,"Media General,"
1838,"Media General, Inc."
1839,MEI
1839,Methode
1839,"Methode Electronics,"
1839,"Methode Electronics, Inc."
1840,MEN
1840,Blackrock MuniEnhanced
1840,"Blackrock MuniEnhanced Fund,"
1841,MEP
1841,Midcoast
1841,Midcoast Energy
1841,"Midcoast Energy Partners,"
1842,MER-D
1843,MER-E
1844,MER-F
1845,MER-K
1846,MER-M
1847,MER-P
1848,MET
1848,"MetLife, Inc. Common"
1849,MET-A
1850,MET-B
1851,MFA
1852,MFA-B
1853,Manulife
1853,Manulife Financial
1853,Manulife Financial Corporation
1854,MFD
1854,Macquarie/First
1854,Macquarie/First Trust
1854,Macquarie/First Trust Global
1855,MFG
1855,Mizuho
1855,Mizuho Financial
1855,"Mizuho Financial Group,"
1856,MFL
1856,Blackrock MuniHoldings Investment
1857,MFM
1858,MFO
1859,MFT
1860,MFV
1860,MFS Special
1860,MFS Special Value
1861,MG
1861,Mistras
1861,Mistras Group
1861,Mistras Group Inc
1862,MGA
1862,Magna
1862,"Magna International,"
1862,"Magna International, Inc."
1863,MGF
1863,MFS Government
1863,MFS Government Markets
1864,MGM
1864,MGM Resorts
1864,MGM Resorts International
1865,MGR
1866,MGU
1866,Macquarie Global
1866,Macquarie Global Infrastructure
1867,MH-A
1867,"Maiden Holdings,"
1867,"Maiden Holdings, Ltd."
1868,MHD
1868,"Blackrock MuniHoldings Fund,"
1869,MHF
1870,MHFI
1870,McGraw
1870,McGraw Hill
1870,"McGraw Hill Financial,"
1871,MHG
1871,Marine Harvest
1871,Marine Harvest ASA
1872,MHI
1873,MHK
1873,Mohawk
1873,"Mohawk Industries,"
1873,"Mohawk Industries, Inc."
1874,MHN
1875,MHNA
1876,MHNB
1877,MHNC
1878,MHO
1879,MHO-A
1880,MHR
1880,Magnum
1880,Magnum Hunter
1880,Magnum Hunter Resources
1881,MHY
1882,MIC
1882,Macquarie Infrastructure
1882,Macquarie Infrastructure Company
1883,MIE
1884,MIG
1884,Meadowbrook
1884,Meadowbrook Insurance
1884,"Meadowbrook Insurance Group,"
1885,MIL
1885,MFC Industrial
1885,MFC Industrial Ltd.
1886,"Miller Energy Resourses,"
1887,MILL-C
1888,MILL-D
1889,MIN
1889,MFS Intermediate Income
1890,MITT
1891,MITT-A
1892,MITT-B
1893,MiX
1893,MIXT
1893,MiX Telematics
1893,MiX Telematics Limited
1894,MIY
1895,MJI
1896,MJN
1896,Mead
1896,Mead Johnson
1896,Mead Johnson Nutrition
1897,MKC
1898,MKC.V
1899,MKL
1899,Markel
1899,Markel Corporation
1899,Markel Corporation Common
1900,MLI
1900,"Mueller Industries,"
1900,"Mueller Industries, Inc."
1901,MLM
1901,Martin
1901,Martin Marietta
1901,"Martin Marietta Materials,"
1902,MLP
1902,Maui
1902,Maui Land
1902,Maui Land &
1903,MLR
1903,"Miller Industries,"
1903,"Miller Industries, Inc."
1904,MM
1904,Millennial
1904,"Millennial Media,"
1904,"Millennial Media, Inc."
1905,MMC
1905,Marsh
1905,Marsh &
1905,Marsh & McLennan
1906,MMD
1906,MainStay
1906,MainStay DefinedTerm
1906,MainStay DefinedTerm Municipal
1907,MMI
1907,Marcus &
1907,"Marcus & Millichap,"
1908,3M
1908,MMM
1908,3M Company
1908,3M Company Common
1909,MMP
1909,Magellan
1909,Magellan Midstream
1909,Magellan Midstream Partners
1910,MMS
1910,Maximus
1910,"Maximus, Inc."
1910,"Maximus, Inc. Common"
1911,MMT
1911,MFS Multimarket
1911,MFS Multimarket Income
1912,MMU
1913,MN
1913,Manning
1913,Manning &
1913,"Manning & Napier,"
1914,MNE
1914,Blackrock Muni New
1915,MNI
1915,McClatchy
1915,McClatchy Company
1915,McClatchy Company (The)
1916,MNK
1916,Mallinckrodt
1916,Mallinckrodt plc
1916,Mallinckrodt plc Ordinary
1917,MNP
1918,MNR
1919,MNR-A
1920,MNR-B
1921,MO
1921,Altria
1921,"Altria Group,"
1921,"Altria Group, Inc."
1922,MOD
1922,Modine
1922,Modine Manufacturing
1922,Modine Manufacturing Company
1923,MODN
1923,"Model N,"
1923,"Model N, Inc."
1924,MOG.A
1925,MOG.B
1926,MOH
1926,Molina
1926,Molina Healthcare
1926,Molina Healthcare Inc
1927,MON
1927,Monsanto
1927,Monsanto Company
1927,Monsanto Company Common
1928,MORE
1928,Monogram
1928,Monogram Residential
1928,"Monogram Residential Trust,"
1929,MOS
1929,Mosaic
1929,Mosaic Company
1929,Mosaic Company (The)
1930,MOV
1930,Movado
1930,Movado Group
1930,Movado Group Inc.
1931,MP-D
1931,Mississippi Power
1931,Mississippi Power Company
1932,MPA
1932,Blackrock MuniYield Pennsylvania
1933,MPC
1933,Marathon Petroleum
1933,Marathon Petroleum Corporation
1934,MPG
1934,Metaldyne
1934,Metaldyne Performance
1934,Metaldyne Performance Group
1935,MPLX
1935,MPLX LP
1935,MPLX LP Common
1936,MPO
1936,Midstates
1936,Midstates Petroleum
1936,"Midstates Petroleum Company,"
1937,MPV
1937,Babson Capital Participation
1938,MPW
1938,Medical
1938,Medical Properties
1938,"Medical Properties Trust,"
1939,MPX
1939,Marine Products
1939,Marine Products Corporation
1940,MQT
1941,MQY
1942,MR
1942,Mindray
1942,Mindray Medical
1942,Mindray Medical International
1943,MRC
1943,MRC Global
1943,MRC Global Inc.
1944,MRH
1945,MRH-A
1946,MRIN
1946,Marin
1946,Marin Software
1946,Marin Software Incorporated
1947,MRK
1947,Merck
1947,Merck &
1947,"Merck & Company,"
1948,MRO
1948,Marathon Oil
1948,Marathon Oil Corporation
1949,MS
1949,Morgan Stanley Common
1950,MS-A
1951,MS-E
1952,MS-F
1953,MS-G
1954,MS-I
1954,Morgan Stanley Depository
1955,MSA
1955,MSA Safety
1955,MSA Safety Incorporated
1956,MSB
1956,Mesabi
1956,Mesabi Trust
1956,Mesabi Trust Common
1957,MSCA
1958,MSCI
1958,MSCI Inc
1958,MSCI Inc Common
1959,MSD
1960,MSF
1961,MSI
1961,Motorola
1961,"Motorola Solutions,"
1961,"Motorola Solutions, Inc."
1962,MSJ
1963,MSK
1964,MSL
1964,MidSouth
1964,MidSouth Bancorp
1964,MidSouth Bancorp Common
1965,MSM
1965,MSC
1965,MSC Industrial
1965,MSC Industrial Direct
1966,MSO
1966,Martha
1966,Martha Stewart
1966,Martha Stewart Living
1967,MSP
1967,Madison Strategic
1967,Madison Strategic Sector
1968,MSZ
1968,Morgan Stanley Capital
1969,MT
1969,Arcelor
1969,Arcelor Mittal
1969,Arcelor Mittal NY
1970,MTB
1971,MTB-
1972,MTB-C
1973,MTB.W
1974,MTCN
1974,ArcelorMittal
1974,ArcelorMittal 6.00%
1974,ArcelorMittal 6.00% Mandatorily
1975,MTD
1975,Mettler
1976,MTDR
1976,Matador
1976,Matador Resources
1976,Matador Resources Company
1977,MTG
1977,MGIC
1977,MGIC Investment
1977,MGIC Investment Corporation
1978,MTH
1978,Meritage
1978,Meritage Homes
1978,Meritage Homes Corporation
1979,MTL
1979,Mechel OAO
1979,Mechel OAO American
1980,MTL-
1980,Mechel Steel
1980,Mechel Steel Group
1981,MTN
1981,"Vail Resorts,"
1981,"Vail Resorts, Inc."
1982,MTOR
1982,Meritor
1982,"Meritor, Inc."
1982,"Meritor, Inc. Common"
1983,MTR
1983,Mesa
1983,Mesa Royalty
1983,Mesa Royalty Trust
1984,MTRN
1984,Materion
1984,Materion Corporation
1985,MTS
1985,Montgomery Street
1985,Montgomery Street Income
1986,MTT
1987,MTU
1987,Mitsubishi
1987,Mitsubishi UFJ
1987,Mitsubishi UFJ Financial
1988,MTW
1988,Manitowoc
1988,"Manitowoc Company,"
1988,"Manitowoc Company, Inc."
1989,MTX
1989,Minerals Technologies
1989,Minerals Technologies Inc.
1990,MTZ
1990,MasTec
1990,"MasTec, Inc."
1990,"MasTec, Inc. Common"
1991,MUA
1991,Blackrock MuniAssets
1991,"Blackrock MuniAssets Fund,"
1992,MUC
1992,Blackrock MuniHoldings California
1993,MUE
1994,MUH
1994,Blackrock MuniHoldings Fund
1995,MUI
1995,Blackrock Muni Intermediate
1996,MUJ
1997,MUR
1997,Murphy Oil
1997,Murphy Oil Corporation
1998,MUS
1999,MUSA
1999,Murphy USA
1999,Murphy USA Inc.
2000,MUX
2000,McEwen
2000,McEwen Mining
2000,McEwen Mining Inc.
2001,"MVC Capital,"
2001,"MVC Capital, Inc."
2002,MVCB
2002,MVC Capital
2002,MVC Capital 7.25%
2003,MVNR
2003,Mavenir
2003,"Mavenir Systems,"
2003,"Mavenir Systems, Inc."
2004,MV
2004,MVO
2004,MV Oil
2004,MV Oil Trust
2005,MVT
2005,Blackrock MuniVest
2005,Blackrock MuniVest Fund
2006,MW
2006,"Men's Wearhouse,"
2006,"Men's Wearhouse, Inc."
2007,MWA
2007,MUELLER WATER
2007,MUELLER WATER PRODUCTS
2008,MWE
2008,MarkWest
2008,MarkWest Energy
2008,"MarkWest Energy Partners,"
2009,MWG
2010,MWO
2011,MWR
2012,MWV
2012,Meadwestvaco
2012,Meadwestvaco Corporation
2012,Meadwestvaco Corporation Common
2013,MWW
2013,"Monster Worldwide,"
2013,"Monster Worldwide, Inc."
2014,MX
2014,MagnaChip
2014,MagnaChip Semiconductor
2014,MagnaChip Semiconductor Corporation
2015,MXE
2015,Mexico Equity
2015,Mexico Equity and
2016,MXF
2016,"Mexico Fund,"
2016,"Mexico Fund, Inc."
2017,MXL
2017,MaxLinear
2017,"MaxLinear, Inc"
2017,"MaxLinear, Inc Class"
2018,MY
2018,China Ming
2018,China Ming Yang
2019,MYC
2020,MYCC
2020,ClubCorp
2020,"ClubCorp Holdings,"
2020,"ClubCorp Holdings, Inc."
2021,MYD
2021,"Blackrock MuniYield Fund,"
2022,MYE
2022,Myers
2022,"Myers Industries,"
2022,"Myers Industries, Inc."
2023,MYF
2024,MYI
2025,MYJ
2026,MYM
2027,MYN
2028,MZF
2028,Managed Duration
2028,Managed Duration Investment
2029,N
2029,Netsuite
2029,Netsuite Inc
2029,Netsuite Inc Common
2030,NAC
2030,Nuveen California Dividend
2031,NAD
2031,Nuveen Dividend
2031,Nuveen Dividend Advantage
2032,NADL
2032,North Atlantic
2032,North Atlantic Drilling
2033,NAN
2034,NAO
2034,Nordic Amern
2034,Nordic Amern Offshore
2035,NAP
2035,Navios Maritime Midstream
2036,NAT
2036,Nordic American
2036,Nordic American Tankers
2037,NAV
2038,NAV-D
2039,NAZ
2039,Nuveen Arizona
2039,Nuveen Arizona Premium
2040,NBB
2041,NBD
2042,NBG
2042,Natl Bk
2042,Natl Bk Greece
2043,NBG-A
2043,National Bank of
2044,NBHC
2044,National Bank Holdings
2045,NBL
2045,Noble Energy
2045,Noble Energy Inc.
2046,NBR
2046,Nabors
2046,Nabors Industries
2046,Nabors Industries Ltd.
2047,NC
2047,NACCO
2047,"NACCO Industries,"
2047,"NACCO Industries, Inc."
2048,NCA
2048,Nuveen California Municipal
2049,NCFT
2049,Norcraft
2049,"Norcraft Companies,"
2049,"Norcraft Companies, Inc."
2050,Navigant
2050,"Navigant Consulting,"
2050,"Navigant Consulting, Inc."
2051,NCR
2051,NCR Corporation
2051,NCR Corporation Common
2052,NCS
2052,NCI Building
2052,"NCI Building Systems,"
2053,NCT
2054,NCT-B
2055,NCT-C
2056,NCT-D
2056,Newcastle Invt
2056,Newcastle Invt Corp
2057,NCV
2058,NCZ
2059,NDP
2059,Tortoise Energy Independence
2060,NDRO
2060,Enduro
2060,Enduro Royalty
2060,Enduro Royalty Trust
2061,NE
2061,Noble Corporation
2061,Noble Corporation Ordinary
2062,NEA
2063,NEE
2064,NEE-C
2064,"FPL Group,"
2064,"FPL Group, Inc."
2065,NEE-G
2066,NEE-H
2067,NEE-I
2068,NEE-J
2069,NEE-O
2070,NEE-P
2071,NEFF
2071,Neff Corporation
2071,Neff Corporation Common
2072,NEM
2072,Newmont
2072,Newmont Mining
2072,Newmont Mining Corporation
2073,NEP
2073,NextEra Energy
2073,"NextEra Energy Partners,"
2074,NES
2074,Nuverra
2074,Nuverra Environmental
2074,"Nuverra Environmental Solutions,"
2075,NEU
2075,NewMarket
2075,NewMarket Corp
2075,NewMarket Corp Common
2076,NEV
2076,Nuveen Enhanced
2076,Nuveen Enhanced Municipal
2077,NEWM
2077,New Media
2077,New Media Investment
2078,NEWR
2078,"New Relic,"
2078,"New Relic, Inc."
2079,NFG
2079,National Fuel
2079,National Fuel Gas
2080,NFJ
2080,AllianzGI NFJ
2080,"AllianzGI NFJ Dividend,"
2081,NFX
2081,Newfield
2081,Newfield Exploration
2081,Newfield Exploration Company
2082,NGG
2082,National Grid
2082,"National Grid Transco,"
2083,NGL
2083,NGL ENERGY
2083,NGL ENERGY PARTNERS
2084,NGLS
2084,Targa Resources
2084,Targa Resources Partners
2085,NGS
2085,Natural Gas
2085,Natural Gas Services
2086,NGVC
2086,Natural Grocers
2086,Natural Grocers by
2087,NHF
2087,NexPoint
2087,NexPoint Credit
2087,NexPoint Credit Strategies
2088,NHI
2088,National Health
2088,"National Health Investors,"
2089,NI
2089,NiSource
2089,NiSource Inc
2089,NiSource Inc Common
2090,NID
2090,Nuveen Intermediate
2090,Nuveen Intermediate Duration
2091,NIE
2091,AllianzGI Equity
2091,AllianzGI Equity &
2092,NIM
2092,Nuveen Select Maturities
2093,NIO
2093,Nuveen Municipal Opportunity
2094,NIQ
2094,Nuveenn
2094,Nuveenn Intermediate
2094,Nuveenn Intermediate Duration
2095,NJ
2095,Nidec
2095,Nidec Corporation
2095,Nidec Corporation (Nihon
2096,NJR
2096,NewJersey Resources
2096,NewJersey Resources Corporation
2097,NKA
2097,Niska
2097,Niska Gas
2097,Niska Gas Storage
2098,NKE
2098,Nike
2098,"Nike, Inc."
2098,"Nike, Inc. Common"
2099,NKG
2099,Nuveen Georgia
2099,Nuveen Georgia Dividend
2100,NKX
2100,Nuveen California AMT
2101,NL
2101,"NL Industries,"
2101,"NL Industries, Inc."
2102,NLS
2102,Nautilus
2102,"Nautilus, Inc."
2102,"Nautilus, Inc. Common"
2103,NLSN
2103,Nielsen
2103,Nielsen N.V.
2103,Nielsen N.V. Common
2104,NLY
2105,NLY-A
2106,NLY-C
2107,NLY-D
2108,NM
2109,NM-G
2110,NM-H
2111,NMA
2111,Nuveen Municipal Advantage
2112,NMBL
2112,"Nimble Storage,"
2112,"Nimble Storage, Inc."
2113,NMFC
2113,New Mountain
2113,New Mountain Finance
2114,NMI
2114,Nuveen Municipal Income
2115,NMK-B
2116,NMK-C
2117,NMM
2117,Navios Maritime Partners
2118,NMO
2118,Nuveen Municipal Market
2119,NMR
2119,Nomura
2119,Nomura Holdings
2119,Nomura Holdings Inc
2120,NMS
2120,Nuveen Minnesota
2120,Nuveen Minnesota Municipal
2121,NMT
2121,Nuveen Massachusetts
2121,Nuveen Massachusetts Premium
2122,NMY
2122,Nuveen Maryland
2122,Nuveen Maryland Premium
2123,NNA
